"{'Lancia Y10 LX Selectronic 16t km (1991)', 'name'}","{'Lancia', 'Manufacturer'}","{'Y10', 'Model'}","{'1991', 'Year'}","{'Automatik', 'Transmission'}","{'', 'Horsepower'}","{'16.765 km', 'Milage'}","{'Country Version', 'DE'}","{'Location', '🇩🇪 Düsseldorf'}","{'Weiß', 'Color'}"
"{'Land Rover Range Rover Classic 2,5L 3-Türer restauriert (1993)', 'name'}","{'Land Rover', 'Manufacturer'}","{'Range Rover Classic', 'Model'}","{'1993', 'Year'}","{'-', 'Transmission'}","{'', 'Horsepower'}","{'n.A.', 'Milage'}","{'N/A', 'Country Version'}","{'🇩🇪 Berlin', 'Location'}","{'Weiß', 'Color'}"
"{'name', 'Land Rover Santana (1991)'}","{'Land Rover', 'Manufacturer'}","{'Land Rover Santana', 'Model'}","{'1991', 'Year'}","{'Manual', 'Transmission'}","{'', 'Horsepower'}","{'Milage', '226550'}","{'N/A', 'Country Version'}","{'Location', '14513 Teltow'}","{'', 'Color'}"
"{'Range Rover Classic 2,5L VM Diesel (1992)', 'name'}","{'Land Rover', 'Manufacturer'}","{'Range Rover Classic', 'Model'}","{'1992', 'Year'}","{'-', 'Transmission'}","{'', 'Horsepower'}","{'n.A.', 'Milage'}","{'N/A', 'Country Version'}","{'🇩🇪 Berlin', 'Location'}","{'Color', 'Blau'}"
"{'name', 'Land Rover Range Rover Classic V8 Climate 2nd Hand (1990)'}","{'Land Rover', 'Manufacturer'}","{'Range Rover', 'Model'}","{'1990', 'Year'}","{'Transmission', 'Automatic transmission'}","{'173', 'Horsepower'}","{'240.000 km', 'Milage'}","{'GR', 'Country Version'}","{'Location', '🇩🇪 10709 Berlin'}","{'Color', 'Land Rover Aspen Silver'}"
"{'name', 'Land Rover Range Rover Classic V8 Climate 2nd Hand (1990)'}","{'Land Rover', 'Manufacturer'}","{'Range Rover', 'Model'}","{'1990', 'Year'}","{'Transmission', 'Automatic transmission'}","{'173', 'Horsepower'}","{'240.000 km', 'Milage'}","{'GR', 'Country Version'}","{'Location', '🇩🇪 10709 Berlin'}","{'Color', 'Land Rover Aspen Silver'}"
"{'Lincoln Town Car extensively restored 12,000 euros invested from 2nd hand (1989)', 'name'}","{'Manufacturer', 'Lincoln'}","{'Town Car', 'Model'}","{'1989', 'Year'}","{'Transmission', 'Automatic'}","{'Horsepower', '150'}","{'120.064 mi', 'Milage'}","{'US', 'Country Version'}","{'🇩🇪 13059 Berlin', 'Location'}","{'Color', 'white'}"
"{'Lotus Elan Cabrio S1 1600 LHD (1964)', 'name'}","{'Lotus', 'Manufacturer'}","{'Elan Cabrio S1 1600 LHD', 'Model'}","{'1964', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '130'}","{'10.300 km', 'Milage'}","{'Country Version', 'NL'}","{'🇩🇪 Pforzheim', 'Location'}","{'Color', 'Grey'}"
"{'Lotus Elan Cabrio S1 1600 LHD (1964)', 'name'}","{'Lotus', 'Manufacturer'}","{'Elan Cabrio S1 1600 LHD', 'Model'}","{'1964', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '130'}","{'10.300 km', 'Milage'}","{'Country Version', 'NL'}","{'🇩🇪 Pforzheim', 'Location'}","{'Color', 'Grey'}"
"{'name', 'Lotus Elise S1 Sport 160 RHD 55,000 km mileage only 337 pieces as right-hand drive traceable history good condition (2000)'}","{'Lotus', 'Manufacturer'}","{'Elise S1 Sport 160', 'Model'}","{'2000', 'Year'}","{'Manual', 'Transmission'}","{'179', 'Horsepower'}","{'55.000 km', 'Milage'}","{'GB', 'Country Version'}","{'🇩🇪 13089 Berlin', 'Location'}","{'Color', 'Black'}"
"{'Lotus Esprit SE Turbo 2.2 LHD very good state of preservation 5-speed (1992)', 'name'}","{'Lotus', 'Manufacturer'}","{'Esprit SE', 'Model'}","{'1992', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '265'}","{'59.000 km', 'Milage'}","{'Country Version', 'DE'}","{'🇩🇪 13089 Berlin', 'Location'}","{'Color', 'Black'}"
"{'Lotus Esprit SE Turbo 2.2 LHD very good state of preservation 5-speed (1992)', 'name'}","{'Lotus', 'Manufacturer'}","{'Esprit SE', 'Model'}","{'1992', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '265'}","{'59.000 km', 'Milage'}","{'Country Version', 'DE'}","{'🇩🇪 13089 Berlin', 'Location'}","{'Color', 'Black'}"
"{'Lotus Exige V6 factory prototype Komotec Upgrade 430PS (2012)', 'name'}","{'Lotus', 'Manufacturer'}","{'Exige', 'Model'}","{'2012', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '430'}","{'69.800 km', 'Milage'}","{'GB', 'Country Version'}","{'Location', '🇩🇪 09481 Scheibenberg'}","{'Color', 'Motorsport green metallic'}"
"{'Lotus Super Seven S2 vollständig neu aufgebaut inkl. originaler Lotus Elan Motor 90PS Formel 2 Hinterachse Doppel Webervergaser (1965)', 'name'}","{'Lotus', 'Manufacturer'}","{'Super Seven S2', 'Model'}","{'1965', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'Horsepower', '90'}","{'5.852 mi (abgelesen)', 'Milage'}","{'GB', 'Country Version'}","{'Location', '🇩🇪 40233 Düsseldorf'}","{'Schwarz', 'Color'}"
"{'name', 'Lotus Typ 61 MX einmaliges Rennfahrzeug aus privater Sammlung 120PS 420 Kg (1969)'}","{'Lotus', 'Manufacturer'}","{'Typ 61 MX', 'Model'}","{'1969', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'Horsepower', '120'}","{'-', 'Milage'}","{'GB', 'Country Version'}","{'🇩🇪 Berlin', 'Location'}","{'Color', 'Lotus Grün-Gelb'}"
"{'name', 'Marcos 3000 GT Left Hand Drive LHD mit Überrollbügel (1969)'}","{'Manufacturer', 'Marcos'}","{'Marcos 3000 GT', 'Model'}","{'1969', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'Horsepower', '140'}","{'-', 'Milage'}","{'Country Version', 'DE'}","{'🇩🇪 Berlin', 'Location'}","{'Color', 'Silber Metallic'}"
"{'Maserati 228 (1993)', 'name'}","{'Maserati', 'Manufacturer'}","{'228', 'Model'}","{'1993', 'Year'}","{'-', 'Transmission'}","{'', 'Horsepower'}","{'Milage', '78000'}","{'N/A', 'Country Version'}","{'74076 Heilbronn', 'Location'}","{'', 'Color'}"
"{'Maserati Ghibli Coupé (2019)', 'name'}","{'Maserati', 'Manufacturer'}","{'Ghibli Coupé', 'Model'}","{'2019', 'Year'}","{'Automatik', 'Transmission'}","{'349', 'Horsepower'}","{'18.000 Km', 'Milage'}","{'N/A', 'Country Version'}","{'Location', '🇩🇪 70186 Stuttgart'}","{'', 'Color'}"
"{'name', 'Maserati 3200 GT seltene Bumerang-Lichter vollst. Scheckheft TÜV 70t km (2001)'}","{'Maserati', 'Manufacturer'}","{'3200 GT', 'Model'}","{'2001', 'Year'}","{'Automatik', 'Transmission'}","{'', 'Horsepower'}","{'Milage', '69.997 km'}","{'Country Version', 'DE'}","{'Location', '🇩🇪 Karlsruhe'}","{'Color', 'Silber Metallic'}"
"{'Maserati 3500 GT |\xa0Frame-Off | 1.Platz: 2014 AvD Concours d’Elegance Einmaliger Zustand (1962)', 'name'}","{'Maserati', 'Manufacturer'}","{'3500 GT', 'Model'}","{'1962', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'', 'Horsepower'}","{'70.000 km', 'Milage'}","{'IT', 'Country Version'}","{'🇩🇪 Darmstadt', 'Location'}","{'Rot', 'Color'}"
"{'Maserati 4200 GT Coupe rare manual gearbox current maintenance history (2002)', 'name'}","{'Maserati', 'Manufacturer'}","{'4200 GT', 'Model'}","{'2002', 'Year'}","{'Manual', 'Transmission'}","{'Horsepower', '391'}","{'Milage', '132.000 km'}","{'Country Version', 'DE'}","{'5301 Eugendorf', 'Location'}","{'Color', 'Black'}"
"{'Maserati Indy 4200 Celeste Chiaro TÜV Servo 5-speed switch from private collection (1973)', 'name'}","{'Maserati', 'Manufacturer'}","{'Indy', 'Model'}","{'1973', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '260'}","{'51.000 Km', 'Milage'}","{'IT', 'Country Version'}","{'Location', '🇩🇪 40233 Düsseldorf'}","{'Blue metallic', 'Color'}"
"{'Maserati Indy 4900 1/300 (1973)', 'name'}","{'Maserati', 'Manufacturer'}","{'Indy', 'Model'}","{'1973', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'Schätzpreis: 69.000€-73.000€', 'Horsepower'}","{'78.000Km', 'Milage'}","{'Country Version', 'DE'}","{'Location', 'Böblingen'}","{'Color', 'Silber'}"
"{'Maserati Indy 4900 320PS 1/300 Note 2- (1973)', 'name'}","{'Maserati', 'Manufacturer'}","{'Indy', 'Model'}","{'1973', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'Horsepower', '320'}","{'78.000 Km', 'Milage'}","{'ES', 'Country Version'}","{'Location', '🇩🇪  76131 Karlsruhe'}","{'Color', 'Silber'}"
"{'Maserati Merak Restauration über 34.000€  3.0L V6 5-Gang  (1975)', 'name'}","{'Maserati', 'Manufacturer'}","{'Merak', 'Model'}","{'1975', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'190', 'Horsepower'}","{'Milage', '7.016 km'}","{'SE', 'Country Version'}","{'🇩🇰 Odense', 'Location'}","{'Rot', 'Color'}"
"{'Maserati Mistral 4000 Coupé Matching Numbers with Maserati Certificate (1969)', 'name'}","{'Maserati', 'Manufacturer'}","{'Mistral', 'Model'}","{'1969', 'Year'}","{'Shifting wheels', 'Transmission'}","{'255', 'Horsepower'}","{'62.000 Km', 'Milage'}","{'IT', 'Country Version'}","{'🇩🇪 22453 Hamburg', 'Location'}","{'Color', 'Grey'}"
"{'Maserati Quattroporte 3rd Series 4.9 L V8 Matching Numbers (1982)', 'name'}","{'Maserati', 'Manufacturer'}","{'Quattroporte', 'Model'}","{'1982', 'Year'}","{'Transmission', 'Automatic'}","{'280', 'Horsepower'}","{'100.000 km', 'Milage'}","{'N/A', 'Country Version'}","{'Location', '🇩🇪 52146 Würselen'}","{'Color', 'Grey'}"
"{'name', 'Maserati Quattroporte complete checkbook Only 71t Km (2006)'}","{'Maserati', 'Manufacturer'}","{'Quattroporte', 'Model'}","{'2006', 'Year'}","{'Transmission', 'Automatic'}","{'401', 'Horsepower'}","{'71.925 km', 'Milage'}","{'Country Version', 'DE'}","{'🇩🇪 89081 Ulm', 'Location'}","{'Color', 'Grey Metallic'}"
"{'Maserati Spyder Biturbo Convertible very good condition 5-speed 18 inch timing belt new (1994)', 'name'}","{'Maserati', 'Manufacturer'}","{'Spyder', 'Model'}","{'1994', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '240'}","{'74000', 'Milage'}","{'Country Version', 'DE'}","{'🇦🇹 1100 Wien', 'Location'}","{'blue', 'Color'}"
"{'name', 'Maserati Spyder V8, only 37,000 km mileage, complete checkbook, good condition (2005)'}","{'Maserati', 'Manufacturer'}","{'Spyder', 'Model'}","{'2005', 'Year'}","{'Semi-Automatic', 'Transmission'}","{'Horsepower', '390'}","{'37.344 km', 'Milage'}","{'Country Version', 'DE'}","{'DE-21335 Lüneburg', 'Location'}","{'Dark green', 'Color'}"
"{'Mazda RX-7 German single room only 90.000 Km (1992)', 'name'}","{'Mazda', 'Manufacturer'}","{'RX7', 'Model'}","{'1992', 'Year'}","{'Transmission', 'Manual Transmission'}","{'239', 'Horsepower'}","{'90.000 Km', 'Milage'}","{'Country Version', 'DE'}","{'🇩🇪 28195  Bremen', 'Location'}","{'Color', 'red'}"
"{'Mazda RX-7 Turbo Cabrio rare left-hand drive excellently maintained only 31,000 km (1989)', 'name'}","{'Mazda', 'Manufacturer'}","{'RX7', 'Model'}","{'1989', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '199'}","{'31.788 km', 'Milage'}","{'SE', 'Country Version'}","{'🇩🇪 10553 Berlin', 'Location'}","{'Color', 'Black'}"
"{'McLaren 675 LT Spider Nur 9.390 km MwSt. Ausweisbar 500 Stück Weltweit (2018)', 'name'}","{'McLaren', 'Manufacturer'}","{'McLaren 675 LT Spider', 'Model'}","{'2018', 'Year'}","{'Automatikgetriebe', 'Transmission'}","{'Horsepower', '675'}","{'Milage', '9.390 km'}","{'Country Version', 'DE'}","{'🇩🇪 Hamminkeln', 'Location'}","{'Chicane-Grau', 'Color'}"
"{'name', 'MG MGA Coupé  (1958)'}","{'Manufacturer', 'MG'}","{'MGA COUPE', 'Model'}","{'1958', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'83', 'Horsepower'}","{'Milage', '65.000 km'}","{'US', 'Country Version'}","{'Location', '🇩🇪 37339 Breitenworbis'}","{'Color', 'Blau'}"
"{'MG Leyland Midget 1500 Roadster 4-speed manual transmission (1979)', 'name'}","{'Manufacturer', 'MG'}","{'Midget', 'Model'}","{'1979', 'Year'}","{'Transmission', 'Manual Transmission'}","{'66', 'Horsepower'}","{'74.419 km', 'Milage'}","{'US', 'Country Version'}","{'🇩🇪 21033 Hamburg', 'Location'}","{'Yellow', 'Color'}"
"{'MG MGA 1500 Mark I Roadster 78t mi Service (1957)', 'name'}","{'Manufacturer', 'MG'}","{'MGA 1500', 'Model'}","{'1957', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'', 'Horsepower'}","{'Milage', '78.172 mi'}","{'US', 'Country Version'}","{'🇩🇰 Odense', 'Location'}","{'Rot', 'Color'}"
"{'MG MGA 1600 Coupe Linkslenker besonderer Zustand (1959)', 'name'}","{'Manufacturer', 'MG'}","{'MG MGA 1600 Coupe', 'Model'}","{'1959', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'', 'Horsepower'}","{'Milage', '27.635 km'}","{'DK', 'Country Version'}","{'🇩🇰 Odense', 'Location'}","{'Color', 'Dunkelgrün'}"
"{'MG MGB GT 1.8l  Chrom-Speichenräder Rotes Vinyl-Leder 4-Gang Service 2020 (1967)', 'name'}","{'Manufacturer', 'MG'}","{'MGB GT', 'Model'}","{'1967', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'', 'Horsepower'}","{'Milage', '35.091 km'}","{'DK', 'Country Version'}","{'🇩🇰 Odense', 'Location'}","{'Weiß', 'Color'}"
"{'name', 'MG MGB with soft top and leather upholstery, extensively restored, good condition (1973)'}","{'Manufacturer', 'MG'}","{'MG B', 'Model'}","{'1973', 'Year'}","{'Transmission', 'Manually'}","{'96', 'Horsepower'}","{'90.158 km', 'Milage'}","{'Country Version', 'DE'}","{'Location', '🇩🇪 51427 Bergisch Gladbach'}","{'Color', 'red'}"
"{'MG MGB Roadster 4-speed excellent condition Inca yellow partially restored (1979)', 'name'}","{'Manufacturer', 'MG'}","{'MGB Roadster', 'Model'}","{'1979', 'Year'}","{'Transmission', 'Manual Transmission'}","{'67', 'Horsepower'}","{'98.178 km', 'Milage'}","{'US', 'Country Version'}","{'Location', '🇩🇪 30900 Wedemark'}","{'Inca Yellow', 'Color'}"
"{'MG MGB Roadster 4-speed excellent condition Inca yellow partially restored (1979)', 'name'}","{'Manufacturer', 'MG'}","{'MGB Roadster', 'Model'}","{'1979', 'Year'}","{'Transmission', 'Manual Transmission'}","{'67', 'Horsepower'}","{'98.178 km', 'Milage'}","{'US', 'Country Version'}","{'Location', '🇩🇪 30900 Wedemark'}","{'Inca Yellow', 'Color'}"
"{'MG Midget dark green very well maintained from private collection (1979)', 'name'}","{'Manufacturer', 'MG'}","{'Midget', 'Model'}","{'1979', 'Year'}","{'4-speed', 'Transmission'}","{'Horsepower', '50'}","{'Milage', '61.500 Km'}","{'Country Version', 'NL'}","{'🇦🇹 6020 Innsbruck', 'Location'}","{'Dark green', 'Color'}"
"{'MG Midget dark green very well maintained from private collection (1979)', 'name'}","{'Manufacturer', 'MG'}","{'Midget', 'Model'}","{'1979', 'Year'}","{'4-speed', 'Transmission'}","{'Horsepower', '50'}","{'Milage', '61.500 Km'}","{'Country Version', 'NL'}","{'🇦🇹 6020 Innsbruck', 'Location'}","{'Dark green', 'Color'}"
"{'name', 'MG TD only 38,000 miles very rare vehicle in good condition MOT (1952)'}","{'Manufacturer', 'MG'}","{'MG TD', 'Model'}","{'1952', 'Year'}","{'Manual', 'Transmission'}","{'Horsepower', '54 PS'}","{'Milage', '37.880 Miles'}","{'N/A', 'Country Version'}","{'D-33824 Werther/Westf.', 'Location'}","{'Red', 'Color'}"
"{'name', 'Innocenti Mini Minor Mk3 2. Hand lückenlose Historie (1970)'}","{'Manufacturer', 'Mini'}","{'Innocenti', 'Model'}","{'1970', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'', 'Horsepower'}","{'Milage', '62.248 km'}","{'IT', 'Country Version'}","{'🇩🇪 Solingen', 'Location'}","{'Color', 'Amarant Rot'}"
"{'Mini Clubman station wagon in original paint engine and technology completely overhauled (1980)', 'name'}","{'Manufacturer', 'Mini'}","{'Clubman', 'Model'}","{'1980', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '54'}","{'Milage', '110.000 km'}","{'IT', 'Country Version'}","{'Location', '🇩🇪 52146 Würselen'}","{'Color', 'Brown Metallic'}"
"{'name', 'Mini Cooper 1.3 MPi G-Kat aktuelle HU Tahiti Blue Sportauspuff (1997)'}","{'Manufacturer', 'Mini'}","{'Cooper 1.3 MPi', 'Model'}","{'1997', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'', 'Horsepower'}","{'122.037 km', 'Milage'}","{'Country Version', 'DE'}","{'Location', '🇩🇪 Hamburg'}","{'Color', 'Tahiti Blue'}"
"{'Mini R55 Clubman John Cooper Works 6-speed low mileage (2014)', 'name'}","{'Manufacturer', 'Mini'}","{'Clubman John Cooper Works', 'Model'}","{'2014', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '210'}","{'Milage', '54.046 km'}","{'Country Version', 'DE'}","{'Location', '🇩🇪 73230 Kirchheim'}","{'Color', 'Grey'}"
"{'Mini Riley Elf MK III Aenne Burda pre-owned extensively restored and 10.000€ invested (1969)', 'name'}","{'Manufacturer', 'Mini'}","{'Riley', 'Model'}","{'1969', 'Year'}","{'Transmission', 'Manual Transmission'}","{'33', 'Horsepower'}","{'64.620 km', 'Milage'}","{'Country Version', 'DE'}","{'Location', '🇩🇪 76863 Herxheim'}","{'Color', 'Silver'}"
"{'Morris Mini 850 34PS 4-Gang Restauriert (1968)', 'name'}","{'Manufacturer', 'Mini'}","{'Mini Morris 850', 'Model'}","{'1968', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'Horsepower', '34'}","{'Milage', '7.137 km'}","{'Country Version', 'HU'}","{'Location', '🇭🇺 Budapest'}","{'Color', 'Grün'}"
"{'Morris Mini MK III (1968)', 'name'}","{'Manufacturer', 'Mini'}","{'Morris Mini MK III (1968)', 'Model'}","{'1969', 'Year'}","{'Schaltgetriebe 4 Gang', 'Transmission'}","{'', 'Horsepower'}","{'102.000', 'Milage'}","{'GB', 'Country Version'}","{'Kitzingen', 'Location'}","{'Color', 'dunkelgrau metallic'}"
"{'Rover Mini Cooper Mk II Sondermodell Silverbullet 1/400 (1995)', 'name'}","{'Manufacturer', 'Mini'}","{'Mini Cooper Mk 2', 'Model'}","{'1995', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'', 'Horsepower'}","{'Milage', '57.806 km'}","{'Country Version', 'DE'}","{'🇩🇪 Solingen', 'Location'}","{'Color', 'Silber Metallic'}"
"{'Rover Mini Cooper partially restored 2nd hand checkbook (2000)', 'name'}","{'Manufacturer', 'Mini'}","{'Cooper', 'Model'}","{'2000', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '63'}","{'119.000 km', 'Milage'}","{'N/A', 'Country Version'}","{'Location', '🇩🇪 23569 Lübeck'}","{'Color', 'British Racing Green Metallic'}"
"{'Morgan 4/4 1600 Matching Numbers Classic Data 2+ (1979)', 'name'}","{'Manufacturer', 'Morgan'}","{'4/4', 'Model'}","{'1979', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'', 'Horsepower'}","{'60.800 km', 'Milage'}","{'Country Version', 'NL'}","{'🇩🇪 Berlin', 'Location'}","{'Color', 'Beige'}"
"{'name', 'Morgan +8 RHD geringe nachvollziehbare Laufleistung (1996)'}","{'Manufacturer', 'Morgan'}","{'+8', 'Model'}","{'1996', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'', 'Horsepower'}","{'33.446 mi', 'Milage'}","{'GB', 'Country Version'}","{'🇩🇪 Langerwehe', 'Location'}","{'Color', 'Blau'}"
"{'name', 'Morgan +8 Roadster RHD Vergaser Version restauriert 10t mi (1977)'}","{'Manufacturer', 'Morgan'}","{'Plus 8', 'Model'}","{'1977', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'', 'Horsepower'}","{'10.014 mi', 'Milage'}","{'GB', 'Country Version'}","{'🇩🇪 Langerwehe', 'Location'}","{'Rot', 'Color'}"
"{""Morgan Plus 4 very early model collector's vehicle extensively restored for 150,000 DM (1954)"", 'name'}","{'Manufacturer', 'Morgan'}","{'Plus 4', 'Model'}","{'1954', 'Year'}","{'Transmission', 'Manually'}","{'Horsepower', '90'}","{'Milage', '4.724 mi'}","{'GB', 'Country Version'}","{'🇩🇪 47626 Kevelaer', 'Location'}","{'green', 'Color'}"
"{'name', 'Morgan Plus 8 Clubsport Equipment Larkspur Blue Wide Body (2001)'}","{'Manufacturer', 'Morgan'}","{'Plus 8', 'Model'}","{'2001', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '278'}","{'Milage', '108.000 km'}","{'GB', 'Country Version'}","{'🇩🇪 52249 Eschweiler', 'Location'}","{'Color', 'Rolls Royce Larkspur Blue'}"
"{'Morgan Plus 8 left-hand drive Owned for 25 years 4-speed gearbox stainless steel exhaust system and manifold (1976)', 'name'}","{'Manufacturer', 'Morgan'}","{'Plus 8', 'Model'}","{'1976', 'Year'}","{'Transmission', 'Manual Transmission'}","{'Horsepower', '150'}","{'Milage', '77.850 km'}","{'Country Version', 'DE'}","{'🇩🇪 45473 Mülheim', 'Location'}","{'Color', 'Black'}"
"{'name', 'Nissan 300 ZX Turbo 24V Kat 2+2 (1991)'}","{'Manufacturer', 'Nissan'}","{'300 ZX', 'Model'}","{'1991', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'283', 'Horsepower'}","{'120.000 Km', 'Milage'}","{'IT', 'Country Version'}","{""🇮🇹 61048 Sant'Angelo in Vado"", 'Location'}","{'Rot', 'Color'}"
"{'name', 'Nissan 350 Z (2006)'}","{'Manufacturer', 'Nissan'}","{'350 Z', 'Model'}","{'2006', 'Year'}","{'Manual', 'Transmission'}","{'', 'Horsepower'}","{'Milage', '120500'}","{'N/A', 'Country Version'}","{'Location', '1220 Wien'}","{'', 'Color'}"
"{'Nissan Figaro Winter Edition Lapis Grey 1 von 20.000 Stk. (1991)', 'name'}","{'Manufacturer', 'Nissan'}","{'Figaro', 'Model'}","{'1991', 'Year'}","{'Automatik', 'Transmission'}","{'75', 'Horsepower'}","{'145.670  km', 'Milage'}","{'Country Version', 'JP'}","{'🇩🇪 Regensburg', 'Location'}","{'Color', 'Blau-Grau'}"
"{'Nissan GT-R R35 Egoist 1 von 2 LHD Fahrzeugen weltweit absolute Rarität Sammlerfahrzeug (2011)', 'name'}","{'Manufacturer', 'Nissan'}","{'R35', 'Model'}","{'2011', 'Year'}","{'Automatik', 'Transmission'}","{'ca. 600', 'Horsepower'}","{'Milage', '37.190 km'}","{'Country Version', 'DE'}","{'Location', '🇩🇪 Münster'}","{'Color', 'Pearl White'}"
"{'Nissan Silvia S12 Turbo from 2nd hand only 80,876 km mileage electric windows good condition (1988)', 'name'}","{'Manufacturer', 'Nissan'}","{'S12 Turbo', 'Model'}","{'1988', 'Year'}","{'Manual', 'Transmission'}","{'122', 'Horsepower'}","{'80.876 km', 'Milage'}","{'Country Version', 'JP'}","{'DE-79771 Erzingen', 'Location'}","{'Color', 'red'}"
"{'Oldsmobile Cutlass Supreme Convertible (1970)', 'name'}","{'Manufacturer', 'Oldsmobile'}","{'Cutlass Supreme Convertible', 'Model'}","{'1970', 'Year'}","{'Transmission', 'Automatic'}","{'Horsepower', '212'}","{'100.000', 'Milage'}","{'N/A', 'Country Version'}","{'Location', '80331 München'}","{'', 'Color'}"
"{'name', 'Opel Commodore GS (1971)'}","{'Opel', 'Manufacturer'}","{'Commodore GS', 'Model'}","{'1971', 'Year'}","{'Automatik', 'Transmission'}","{'131', 'Horsepower'}","{'Milage', '87.382 km'}","{'AT', 'Country Version'}","{'🇩🇪 04347 Leipzig', 'Location'}","{'Weiß', 'Color'}"
"{'Opel Manta i200 in hervorragendem Zustand (1984)', 'name'}","{'Opel', 'Manufacturer'}","{'Mantai 200', 'Model'}","{'1984', 'Year'}","{'Manuell', 'Transmission'}","{'Horsepower', '125'}","{'Milage', '107.500 Km'}","{'N/A', 'Country Version'}","{'🇩🇪 34327 Körle', 'Location'}","{'Weiß', 'Color'}"
"{'Opel Monza A2 GSE 3.0 Sportsitze Recaro Velours 5-Gang (1985)', 'name'}","{'Opel', 'Manufacturer'}","{'Monza', 'Model'}","{'1985', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'Horsepower', '180'}","{'Milage', '199.350 Km'}","{'ES', 'Country Version'}","{'Location', '🇩🇪 70192 Stuttgart'}","{'Rot', 'Color'}"
"{'Opel Commodore B GS/E Coupé partially restored BBS rims from private collection (1976)', 'name'}","{'Opel', 'Manufacturer'}","{'Commodore GSE', 'Model'}","{'1976', 'Year'}","{'Transmission', 'Manually'}","{'Horsepower', '160'}","{'Milage', '151.343 km'}","{'FR', 'Country Version'}","{'🇩🇪 04347 Leipzig', 'Location'}","{'Color', 'Brown Metallic'}"
"{'Opel Corsa A Michalak Spyder from 1st hand complete checkbook in the first coat of one of 100 pieces (1986)', 'name'}","{'Opel', 'Manufacturer'}","{'Corsa Michalak Spyder', 'Model'}","{'1986', 'Year'}","{'Transmission', 'Manually'}","{'95', 'Horsepower'}","{'Milage', '157.272 km'}","{'Country Version', 'DE'}","{'Location', '55278 Dolgesheim'}","{'Color', 'Anthracite Metallic'}"
"{'Opel Kadett A 1.0 Caravan 2/3-Türer nachw. 83.000 km äußerst seltenes Modell (1965)', 'name'}","{'Opel', 'Manufacturer'}","{'Kadett A', 'Model'}","{'1965', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'', 'Horsepower'}","{'83.468 km', 'Milage'}","{'NO', 'Country Version'}","{'Location', '🇩🇪 Hamburg'}","{'Color', 'Beige/Weiß'}"
"{'name', 'Opel Kapitän Cabrio Vollleder Historie 36t Km Extrem Selten sehr guter Zustand (1939)'}","{'Opel', 'Manufacturer'}","{'Kapitän', 'Model'}","{'1939', 'Year'}","{'Transmission', 'Schaltgteriebe'}","{'75', 'Horsepower'}","{'Milage', '36.000 km'}","{'Country Version', 'DE'}","{'Location', '🇩🇪 Hamburg'}","{'Color', 'Blau'}"
"{'Opel Kapitän nachvollziehbare Historie 33t km zugelassen Service (1939)', 'name'}","{'Opel', 'Manufacturer'}","{'Opel Kapitän', 'Model'}","{'1939', 'Year'}","{'Schaltgetriebe', 'Transmission'}","{'', 'Horsepower'}","{'32.872 km', 'Milage'}","{'DK', 'Country Version'}","{'🇩🇰 Odense', 'Location'}","{'Dunkelblau', 'Color'}"
